Naziv korisnika;Konto;Klasa;Klasifikacija;Naziv;Iznos (KM)
Ured za zakonodavstvo;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za zakonodavstvo;95.927,00
Agencija za sigurnost hrane;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za sigurnost hrane;88.318,00
Agencija za rad i zapošljavanje BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za rad i zapošljavanje BiH;82.222,00
Služba za poslove sa strancima;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za poslove sa strancima;80.272,00
Državna regulatorna komisija za elektricnu energiju;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Državna regulatorna komisija za elektricnu energiju;77.936,00
Institut za akreditiranje BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za akreditiranje BiH;72.328,00
Uprava za zaštitu zdravlja bilja;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Uprava za zaštitu zdravlja bilja;70.748,00
Agencija za osiguranje u Bosni i Hercegovini;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za osiguranje u Bosni i Hercegovini;68.955,00
Arhiv BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Arhiv BiH;61.066,00
Direkcija za ekonomsko planiranje;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za ekonomsko planiranje;60.475,00
Komisija za koncesije;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Komisija za koncesije;50.070,00
Institut za intelektualno vlasništvo BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za intelektualno vlasništvo BiH;49.775,00
Konkurencijsko vijece BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Konkurencijsko vijece BiH;42.468,00
Institucija ombudsmana za ljudska prava BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Institucija ombudsmana za ljudska prava BiH;42.372,00
Pravobranilaštvo BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Pravobranilaštvo BiH;39.592,00
Agencija za nadzor nad tržištem;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za nadzor nad tržištem;39.538,00
Ured za reviziju institucija BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za reviziju institucija BiH;31.850,00
Institucija ombudsmena za zaštitu potrošaca;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Institucija ombudsmena za zaštitu potrošaca;29.155,00
Agencija za javne nabavke BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za javne nabavke BiH;28.813,00
Fond za povratak;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Fond za povratak;23.633,00
Odbor državne službe za žalbe;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Odbor državne službe za žalbe;19.123,00
Bosna i Hercegovina;-;Rashodi;Grupa;Rashodi finansiranja / Kamata;0,00
Bosna i Hercegovina;-;Rashodi;Grupa;Transferi i doznake;24.704.256,00
Bosna i Hercegovina;614000;Rashodi;Podgrupa;Tekući grantovi;24.704.256,00
Bosna i Hercegovina;614100;Rashodi;Rashodi po korisnicima - sumarno;Grantovi drugim nivoima vlade;4.700.000,00
Programi posebne namjene - Direktni transferi s Jedinstvenog racuna Trezora;614100;Rashodi;Rashodi po korisnicima - sintetički konto;Programi posebne namjene - Direktni transferi s Jedinstvenog racuna Trezora;4.700.000,00
Programi posebne namjene - Direktni transferi s Jedinstvenog racuna Trezora;614100;Rashodi;Rashodi po korisnicima - analitički konto;Finansiranje graničnih prelaza;4.600.000,00
Programi posebne namjene - Direktni transferi s Jedinstvenog racuna Trezora;614100;Rashodi;Rashodi po korisnicima - analitički konto;Memorijalni centar Potočari;100.000,00
Bosna i Hercegovina;614200;Rashodi;Rashodi po korisnicima - sumarno;Grantovi pojedincima;15.315.035,00
Fond za povratak - Udružena sredstva;614200;Rashodi;Rashodi po korisnicima - sintetički konto;Fond za povratak - Udružena sredstva;13.859.441,00
Fond za povratak;614200;Rashodi;Rashodi po korisnicima - sintetički konto;Fond za povratak;1.420.000,00
Ministarstvo za ljudska prava i izbjeglice BiH;614200;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo za ljudska prava i izbjeglice BiH;35.594,00
Bosna i Hercegovina;614300;Rashodi;Rashodi po korisnicima - sumarno;Grantovi neprofitnim organizacijama;4.669.976,00
Ministarstvo civilnih poslova BiH;614300;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo civilnih poslova BiH;4.374.976,00
Ministarstvo za ljudska prava i izbjeglice BiH;614300;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo za ljudska prava i izbjeglice BiH;170.000,00
Ministarstvo sigurnosti BiH;614300;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo sigurnosti BiH;100.000,00
Ministarstvo vanjske trgovine i ekonomskih odnosa BiH;614300;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo vanjske trgovine i ekonomskih odnosa BiH;25.000,00
Bosna i Hercegovina;614700;Rashodi;Rashodi po korisnicima - sumarno;Grantovi u inostranstvo;19.245,00
Ministarstvo civilnih poslova BiH;614700;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo civilnih poslova BiH;19.245,00
Bosna i Hercegovina;-;Rashodi;Grupa;Rashodi za nefinansijsku imovinu / Stalna sredstva;50.353.910,00
Bosna i Hercegovina;821000;Rashodi;Podgrupa;Nabavka stalnih sredstava;50.353.910,00
Bosna i Hercegovina;821100;Rashodi;Rashodi po korisnicima - sumarno;Nabavka zemljišta, šuma i višegodišnjih zasada;4.129.094,00
Uprava za indirektno oporezivanje BiH;821100;Rashodi;Rashodi po korisnicima - sintetički konto;Uprava za indirektno oporezivanje BiH;4.014.000,00
Služba za poslove sa strancima;821100;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za poslove sa strancima;115.094,00
Bosna i Hercegovina;821200;Rashodi;Rashodi po korisnicima - sumarno;Nabavka građevina;2.825.995,00
Ministarstvo pravde BiH;821200;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo pravde BiH;1.335.250,00
Granicna policija BiH;821200;Rashodi;Rashodi po korisnicima - sintetički konto;Granicna policija BiH;491.716,00
Državna agencija za istrage i zaštitu;821200;Rashodi;Rashodi po korisnicima - sintetički konto;Državna agencija za istrage i zaštitu;402.121,00
Služba za poslove sa strancima;821200;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za poslove sa strancima;249.324,00
Direkcija za civilno vazduhoplovstvo BiH;821200;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za civilno vazduhoplovstvo BiH;183.843,00
Uprava za indirektno oporezivanje BiH;821200;Rashodi;Rashodi po korisnicima - sintetički konto;Uprava za indirektno oporezivanje BiH;163.741,00
Bosna i Hercegovina;821300;Rashodi;Rashodi po korisnicima - sumarno;Nabavka opreme;23.190.212,00
Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;3.992.333,00
Ministarstvo odbrane BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo odbrane BiH;3.367.391,00
Regulatorna agencija za komunikacije BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Regulatorna agencija za komunikacije BiH;2.040.976,00
Ministarstvo vanjskih poslova BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo vanjskih poslova BiH;1.427.913,00
Obavještajno- sigurnosna agencija BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Obavještajno- sigurnosna agencija BiH;1.335.749,00
Predsjedništvo BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Predsjedništvo BiH;1.015.779,00
Granicna policija BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Granicna policija BiH;912.440,00
Državna agencija za istrage i zaštitu;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Državna agencija za istrage i zaštitu;896.653,00
Centar za uklanjanje mina u BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Centar za uklanjanje mina u BiH;818.588,00
Uprava za indirektno oporezivanje BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Uprava za indirektno oporezivanje BiH;798.170,00
Visoko sudsko i tužilacko vijece BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Visoko sudsko i tužilacko vijece BiH;556.395,00
Služba za zajednicke poslove institucija BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za zajednicke poslove institucija BiH;481.445,00
Ministarstvo za ljudska prava i izbjeglice BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo za ljudska prava i izbjeglice BiH;425.543,00
Ministarstvo komunikacija i prometa BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo komunikacija i prometa BiH;406.758,00
Generalni sekretarijat Vijeca ministara BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Generalni sekretarijat Vijeca ministara BiH;362.708,00
Parlamentarna skupština BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Parlamentarna skupština BiH;349.818,00
Institut za mjeriteljstvo BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za mjeriteljstvo BiH;340.028,00
Ministarstvo finansija i trezora BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo finansija i trezora BiH;318.283,00
Središnja izborna komisija BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Središnja izborna komisija BiH;312.625,00
Tužilaštvo BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Tužilaštvo BiH;284.135,00
Ministarstvo civilnih poslova BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo civilnih poslova BiH;279.737,00
Ministarstvo pravde BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo pravde BiH;204.905,00
Ministarstvo vanjske trgovine i ekonomskih odnosa BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo vanjske trgovine i ekonomskih odnosa BiH;180.868,00
Služba za poslove sa strancima;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za poslove sa strancima;153.844,00
Direkcija za civilno vazduhoplovstvo BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za civilno vazduhoplovstvo BiH;134.326,00
Ministarstvo sigurnosti BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo sigurnosti BiH;124.333,00
Komisija za ocuvanje nacionalnih spomenika BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Komisija za ocuvanje nacionalnih spomenika BiH;123.976,00
Ustavni sud BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Ustavni sud BiH;102.726,00
Agencija za statistiku BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za statistiku BiH;100.346,00
Ured za veterinarstvo BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za veterinarstvo BiH;96.642,00
Institut za standarde BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za standarde BiH;96.266,00
Institut za intelektualno vlasništvo BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za intelektualno vlasništvo BiH;95.590,00
Direkcija za evropske integracije BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za evropske integracije BiH;89.542,00
Uprava za zaštitu zdravlja bilja;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Uprava za zaštitu zdravlja bilja;81.737,00
Agencija za sigurnost hrane;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za sigurnost hrane;79.340,00
Sud BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Sud BiH;76.068,00
Direkcija za ekonomsko planiranje;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za ekonomsko planiranje;71.386,00
Agencija za promociju stranih ulaganja u BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za promociju stranih ulaganja u BiH;67.466,00
Komisija za koncesije;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Komisija za koncesije;66.754,00
Državna regulatorna komisija za elektricnu energiju;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Državna regulatorna komisija za elektricnu energiju;65.565,00
Agencija za javne nabavke BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za javne nabavke BiH;64.397,00
Institucija ombudsmena za zaštitu potrošaca;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Institucija ombudsmena za zaštitu potrošaca;59.922,00
Pravobranilaštvo BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Pravobranilaštvo BiH;51.276,00
Agencija za nadzor nad tržištem;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za nadzor nad tržištem;45.988,00
Konkurencijsko vijece BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Konkurencijsko vijece BiH;42.527,00
Fond za povratak;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Fond za povratak;39.734,00
Ured za razmatranje žalbi po javnim nabavkama;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za razmatranje žalbi po javnim nabavkama;36.954,00
Agencija za rad i zapošljavanje BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za rad i zapošljavanje BiH;29.930,00
Ured za reviziju institucija BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za reviziju institucija BiH;20.215,00
Odbor državne službe za žalbe;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Odbor državne službe za žalbe;16.676,00
Agencija za osiguranje u Bosni i Hercegovini;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za osiguranje u Bosni i Hercegovini;16.427,00
Arhiv BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Arhiv BiH;9.971,00
Institut za nestale osobe;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za nestale osobe;7.396,00
Institucija ombudsmana za ljudska prava BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Institucija ombudsmana za ljudska prava BiH;6.373,00
Ured za zakonodavstvo;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za zakonodavstvo;3.684,00
Institut za akreditiranje BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za akreditiranje BiH;3.595,00
Bosna i Hercegovina;821400;Rashodi;Rashodi po korisnicima - sumarno;Nabavka ostalih sredstava;2.925,00
Državna regulatorna komisija za elektricnu energiju;821400;Rashodi;Rashodi po korisnicima - sintetički konto;Državna regulatorna komisija za elektricnu energiju;2.925,00
Bosna i Hercegovina;821500;Rashodi;Rashodi po korisnicima - sumarno;Nabavka stalnih sredstava u obliku prava;1.110.911,00
Programi posebne namjene - Direktni transferi s Jedinstvenog racuna Trezora;821500;Rashodi;Rashodi po korisnicima - sintetički konto;Programi posebne namjene - Direktni transferi s Jedinstvenog racuna Trezora;1.110.911,00
Programi posebne namjene - Direktni transferi s Jedinstvenog racuna Trezora;821500;Rashodi;Rashodi po korisnicima - analitički konto;Ulog BiH u Razvojnoj banci Vijeća Evrope;1.110.911,00
Bosna i Hercegovina;821600;Rashodi;Rashodi po korisnicima - sumarno;Rekonstrukcija i investiciono održavanje;19.094.773,00
REZERVISANJA;821600;Rashodi;Rashodi po korisnicima - sintetički konto;REZERVISANJA;15.485.928,00
REZERVISANJA;821600;Rashodi;Rashodi po korisnicima - analitički konto;Projekat obnove i rekonstruiranja Zgrade prijateljstva BiH i Grčke HiPERB;15.485.928,00
Ministarstvo odbrane BiH;821600;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo odbrane BiH;2.072.751,00
Parlamentarna skupština BiH;821600;Rashodi;Rashodi po korisnicima - sintetički konto;Parlamentarna skupština BiH;691.132,00
Ministarstvo vanjskih poslova BiH;821600;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo vanjskih poslova BiH;664.539,00
Služba za zajednicke poslove institucija BiH;821600;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za zajednicke poslove institucija BiH;75.385,00
Uprava za indirektno oporezivanje BiH;821600;Rashodi;Rashodi po korisnicima - sintetički konto;Uprava za indirektno oporezivanje BiH;71.002,00
Ustavni sud BiH;821600;Rashodi;Rashodi po korisnicima - sintetički konto;Ustavni sud BiH;24.049,00
Sud BiH;821600;Rashodi;Rashodi po korisnicima - sintetički konto;Sud BiH;9.987,00
Bosna i Hercegovina;-;Rashodi;Grupa;Rashodi za finansijsku imovinu;0,00
Bosna i Hercegovina;-;Rashodi;Grupa;Rashodi za otplatu dugova;133.832,00
Bosna i Hercegovina;823000;Rashodi;Podgrupa;Otplate dugova;133.832,00
Bosna i Hercegovina;823200;Rashodi;Rashodi po korisnicima - sumarno;Spoljne otplate;133.832,00
Servisiranje vanjskog duga;823200;Rashodi;Rashodi po korisnicima - sintetički konto;Servisiranje vanjskog duga;133.832,00
Bosna i Hercegovina;-;Rashodi;Grupa;Ostali rashodi;10.636.915,00
Bosna i Hercegovina;622000;Rashodi;Podgrupa;Kotizacija;2.406.501,00
Bosna i Hercegovina;622100;Rashodi;Rashodi po korisnicima - sumarno;Kotizacija;2.406.501,00
Programi posebne namjene - Direktni transferi s Jedinstvenog racuna Trezora;622100;Rashodi;Rashodi po korisnicima - sintetički konto;Kotizacija;2.406.500,00
Programi posebne namjene - Direktni transferi s Jedinstvenog racuna Trezora;622100;Rashodi;Rashodi po korisnicima - analitički konto;Članarine BiH u međunarodnim organ.;2.406.500,00
Bosna i Hercegovina;635000;Rashodi;Podgrupa;Izdaci za posebne namjene;2.576.508,00
Bosna i Hercegovina;635100;Rashodi;Rashodi po korisnicima - sumarno;Izdaci za posebne namjene;2.576.508,00
Programi posebne namjene - Direktni transferi s Jedinstvenog racuna Trezora;635100;Rashodi;Rashodi po korisnicima - sintetički konto;Programi posebne namjene - Direktni transferi s Jedinstvenog racuna Trezora;2.576.508,00
Programi posebne namjene - Direktni transferi s Jedinstvenog racuna Trezora;635100;Rashodi;Rashodi po korisnicima - analitički konto;Finansiranje knjižica za pasoše;2.476.508,00
Programi posebne namjene - Direktni transferi s Jedinstvenog racuna Trezora;635100;Rashodi;Rashodi po korisnicima - analitički konto;Međureligijsko vijeće u Bosni i Hercegovini;100.000,00
Bosna i Hercegovina;686000;Rashodi;Podgrupa;Rashodi iz tekuće rezerve;5.653.906,00
Bosna i Hercegovina;686100;Rashodi;Rashodi po korisnicima - sumarno;Izdaci iz tekuće rezerve;1.490.123,00
REZERVISANJA;686100;Rashodi;Rashodi po korisnicima - sintetički konto;REZERVISANJA;1.490.123,00
Bosna i Hercegovina;686200;Rashodi;Rashodi po korisnicima - sumarno;Izdaci iz tekuće rezerve za obaveze iz ranijeg perioda;4.163.783,00
REZERVISANJA;686200;Rashodi;Rashodi po korisnicima - sintetički konto;REZERVISANJA;4.163.783,00
