Naziv korisnika;Konto;Klasa;Klasifikacija;Naziv;Iznos (KM)
Agencija za antidoping kontrolu;613900;Rashodi;Rashodi po korisnicima - analitički konto;Usluge objavljivanja oglasa i tendera;4.558,00
Institut za mjeriteljstvo BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za mjeriteljstvo BiH;140.751,00
Institut za mjeriteljstvo BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ostale stručne usluge;64.434,00
Institut za mjeriteljstvo BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovori o djelu;27.407,00
Institut za mjeriteljstvo BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Uspostava KL za jonizirajuće zračenje (SSDL) - IPA namjenska srestva;15.923,00
Institut za mjeriteljstvo BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Reprezentacija;12.702,00
Institut za mjeriteljstvo BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Usluge održavanja konvencija i obrazovanja;10.213,00
Institut za mjeriteljstvo BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge - ostalo;10.072,00
Agencija za promociju stranih ulaganja u BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za promociju stranih ulaganja u BiH;136.664,00
Agencija za promociju stranih ulaganja u BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovori o djelu i izdaci za rad Upravnog odbora;61.100,00
Agencija za promociju stranih ulaganja u BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Usluge održavanja konferencija i obrazovanja;24.387,00
Agencija za promociju stranih ulaganja u BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge;23.416,00
Agencija za promociju stranih ulaganja u BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Usluge javnog informisanja;11.780,00
Agencija za promociju stranih ulaganja u BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Usluge štampanja;10.172,00
Agencija za promociju stranih ulaganja u BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Usluge reprezentacije;5.809,00
Agencija za predškolsko, osnovno i srednje obrazovanje;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za predškolsko, osnovno i srednje obrazovanje;132.809,00
Agencija za predškolsko, osnovno i srednje obrazovanje;613900;Rashodi;Rashodi po korisnicima - analitički konto;Izdaci za rad Upravnog i nadzornog odbora;44.760,00
Agencija za predškolsko, osnovno i srednje obrazovanje;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge;34.750,00
Agencija za predškolsko, osnovno i srednje obrazovanje;613900;Rashodi;Rashodi po korisnicima - analitički konto;Osiguranje kvaliteta u provođenju predškolskih programa usmjerenih na povećanje mogućnosti djeci u BiH za rano učenje;27.104,00
Agencija za predškolsko, osnovno i srednje obrazovanje;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovori o djelu;9.797,00
Agencija za predškolsko, osnovno i srednje obrazovanje;613900;Rashodi;Rashodi po korisnicima - analitički konto;Izrada ZJNPP-a za građanski odgoj i obrazovanje;9.696,00
Agencija za predškolsko, osnovno i srednje obrazovanje;613900;Rashodi;Rashodi po korisnicima - analitički konto;Izrada ZJNPP-a za prirodnoslovno odgojno-obrazovno područje definisano na ishodima učenja;6.702,00
Vijeće za državnu pomoć BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Vijeće za državnu pomoć BiH;115.970,00
Vijeće za državnu pomoć BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Raspodjela uplaćenih sredstava Vijeću za državnu pomoć;65.904,00
Vijeće za državnu pomoć BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge - ostalo;50.066,00
Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;109.800,00
Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovori o djelu;46.693,00
Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge;34.470,00
Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;613900;Rashodi;Rashodi po korisnicima - analitički konto;Reprezentacija;19.193,00
Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;613900;Rashodi;Rashodi po korisnicima - analitički konto;Usluge stručnog usavršavanja;9.444,00
Služba za zajednicke poslove institucija BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za zajednicke poslove institucija BiH;100.409,00
Služba za zajednicke poslove institucija BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge;28.679,00
Služba za zajednicke poslove institucija BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Usluge objavljivanja tendera i oglasa;20.894,00
Služba za zajednicke poslove institucija BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Rad u komisijama;20.470,00
Služba za zajednicke poslove institucija BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Medicinske i laboratorijske usluge;16.793,00
Služba za zajednicke poslove institucija BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Reprezentacija;13.573,00
Agencija za osiguranje u Bosni i Hercegovini;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za osiguranje u Bosni i Hercegovini;95.481,00
Agencija za osiguranje u Bosni i Hercegovini;613900;Rashodi;Rashodi po korisnicima - analitički konto;Izdatke za rad Upravnog odbora;43.600,00
Agencija za osiguranje u Bosni i Hercegovini;613900;Rashodi;Rashodi po korisnicima - analitički konto;Poreze i doprinose na rad Upravnog odbora i ugovore o djelu;23.715,00
Agencija za osiguranje u Bosni i Hercegovini;613900;Rashodi;Rashodi po korisnicima - analitički konto;Isplate naknada članovima Upravnog odbora;8.800,00
Agencija za osiguranje u Bosni i Hercegovini;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge;4.854,00
Agencija za osiguranje u Bosni i Hercegovini;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovore o djelu;4.650,00
Agencija za osiguranje u Bosni i Hercegovini;613900;Rashodi;Rashodi po korisnicima - analitički konto;Usluge štampanja;3.739,00
Agencija za osiguranje u Bosni i Hercegovini;613900;Rashodi;Rashodi po korisnicima - analitički konto;Reprezentacija;2.540,00
Agencija za osiguranje u Bosni i Hercegovini;613900;Rashodi;Rashodi po korisnicima - analitički konto;Usluge javnog informisanja;1.828,00
Agencija za osiguranje u Bosni i Hercegovini;613900;Rashodi;Rashodi po korisnicima - analitički konto;Održavanja konvencija i obrazovanja;1.100,00
Agencija za osiguranje u Bosni i Hercegovini;613900;Rashodi;Rashodi po korisnicima - analitički konto;Objavljivanja tendera i oglasa;655,00
Uprava za zaštitu zdravlja bilja;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Uprava za zaštitu zdravlja bilja;88.691,00
Uprava za zaštitu zdravlja bilja;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovori o djelu;41.895,00
Uprava za zaštitu zdravlja bilja;613900;Rashodi;Rashodi po korisnicima - analitički konto;Izdaci za rad komisija;23.561,00
Uprava za zaštitu zdravlja bilja;613900;Rashodi;Rashodi po korisnicima - analitički konto;Reprezentacija;8.380,00
Uprava za zaštitu zdravlja bilja;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge -IPA 2009 Jačanje kapaciteta fitosanitarnog sistema u BiH;8.035,00
Uprava za zaštitu zdravlja bilja;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge - ostalo;3.541,00
Uprava za zaštitu zdravlja bilja;613900;Rashodi;Rashodi po korisnicima - analitički konto;Usluge štampanja;3.279,00
Centar za uklanjanje mina u BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Centar za uklanjanje mina u BiH;83.701,00
Centar za uklanjanje mina u BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovori o djelu;28.944,00
Centar za uklanjanje mina u BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;IPA 2011 - Jačanje povjerenja kroz deminiranje i očuvanje kulturne baštine - namjenska sredstva;25.011,00
Centar za uklanjanje mina u BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge - ostalo;14.010,00
Centar za uklanjanje mina u BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Usluge objavljivanja tendera i oglasa;9.739,00
Centar za uklanjanje mina u BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Reprezentacija;5.997,00
Centar za informisanje i priznavanje dokumenata iz oblasti visokog obrazovanja;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Centar za informisanje i priznavanje dokumenata iz oblasti visokog obrazovanja;81.609,00
Centar za informisanje i priznavanje dokumenata iz oblasti visokog obrazovanja;613900;Rashodi;Rashodi po korisnicima - analitički konto;Izdaci za rad u Upravnom odboru;62.675,00
Centar za informisanje i priznavanje dokumenata iz oblasti visokog obrazovanja;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge;8.129,00
Centar za informisanje i priznavanje dokumenata iz oblasti visokog obrazovanja;613900;Rashodi;Rashodi po korisnicima - analitički konto;Reprezentacija;5.498,00
Centar za informisanje i priznavanje dokumenata iz oblasti visokog obrazovanja;613900;Rashodi;Rashodi po korisnicima - analitički konto;Volonterski ugovori;5.121,00
Centar za informisanje i priznavanje dokumenata iz oblasti visokog obrazovanja;613900;Rashodi;Rashodi po korisnicima - analitički konto;SCAN D projekat - namjenska sredstva;186,00
Državna regulatorna agencija za radijacijsku i nuklearnu sigurnost;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Državna regulatorna agencija za radijacijsku i nuklearnu sigurnost;76.100,00
Državna regulatorna agencija za radijacijsku i nuklearnu sigurnost;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovori o djelu;48.341,00
Državna regulatorna agencija za radijacijsku i nuklearnu sigurnost;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge;15.006,00
Državna regulatorna agencija za radijacijsku i nuklearnu sigurnost;613900;Rashodi;Rashodi po korisnicima - analitički konto;Stručne usluge;10.460,00
Državna regulatorna agencija za radijacijsku i nuklearnu sigurnost;613900;Rashodi;Rashodi po korisnicima - analitički konto;Reprezentacija;2.293,00
Jedinica za implementaciju projekta izgradnje zavoda za izvršenje krivicnih sankcija, pritvora i drugih mjera BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Jedinica za implementaciju projekta izgradnje zavoda za izvršenje krivicnih sankcija, pritvora i drugih mjera BiH;69.648,00
Jedinica za implementaciju projekta izgradnje zavoda za izvršenje krivicnih sankcija, pritvora i drugih mjera BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovori o djelu;61.056,00
Jedinica za implementaciju projekta izgradnje zavoda za izvršenje krivicnih sankcija, pritvora i drugih mjera BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Usluge štampanja;6.164,00
Jedinica za implementaciju projekta izgradnje zavoda za izvršenje krivicnih sankcija, pritvora i drugih mjera BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Reprezentacija;1.250,00
Jedinica za implementaciju projekta izgradnje zavoda za izvršenje krivicnih sankcija, pritvora i drugih mjera BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge;609,00
Jedinica za implementaciju projekta izgradnje zavoda za izvršenje krivicnih sankcija, pritvora i drugih mjera BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Objavljivanje tendera i oglasa;569,00
Agencija za sigurnost hrane;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za sigurnost hrane;68.155,00
Agencija za sigurnost hrane;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ostale medicinske i laboratorijske usluge;50.210,00
Agencija za sigurnost hrane;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovore o djelu;5.376,00
Agencija za sigurnost hrane;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge;4.135,00
Agencija za sigurnost hrane;613900;Rashodi;Rashodi po korisnicima - analitički konto;Usluge prevođenja;2.885,00
Agencija za sigurnost hrane;613900;Rashodi;Rashodi po korisnicima - analitički konto;Izdaci za informiranje;2.808,00
Agencija za sigurnost hrane;613900;Rashodi;Rashodi po korisnicima - analitički konto;Reprezentacija;2.741,00
Institut za akreditiranje BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za akreditiranje BiH;65.544,00
Institut za akreditiranje BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Autorski honorari;53.708,00
Institut za akreditiranje BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Reprezentacija;5.271,00
Institut za akreditiranje BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Usluge održavanja konvencija;3.356,00
Institut za akreditiranje BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge;3.209,00
Pravobranilaštvo BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Pravobranilaštvo BiH;61.932,00
Pravobranilaštvo BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovori o djelu;35.584,00
Pravobranilaštvo BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge;17.126,00
Pravobranilaštvo BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Reprezentacija;9.222,00
Ured za reviziju institucija BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za reviziju institucija BiH;59.245,00
Ured za reviziju institucija BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge;36.253,00
Ured za reviziju institucija BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Koordinacioni odbor;22.992,00
Agencija za javne nabavke BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za javne nabavke BiH;48.403,00
Agencija za javne nabavke BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Izdatke za rad Odbora;27.900,00
Agencija za javne nabavke BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge;13.126,00
Agencija za javne nabavke BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovori o djelu;4.198,00
Agencija za javne nabavke BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Objavljivanja tendera;1.437,00
Agencija za javne nabavke BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Stručnog obrazovanja;749,00
Agencija za javne nabavke BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Usluge javnog informisanja;730,00
Agencija za javne nabavke BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Reprezentacije;263,00
Agencija za nadzor nad tržištem;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za nadzor nad tržištem;48.130,00
Agencija za nadzor nad tržištem;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ostale medicinske i laboratorijske usluge;25.202,00
Agencija za nadzor nad tržištem;613900;Rashodi;Rashodi po korisnicima - analitički konto;IPA 2009 Fiche 11 - Integracija u jedinstveno tržište - namjenska sredstva;12.111,00
Agencija za nadzor nad tržištem;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge - ostalo;10.817,00
Ured za razmatranje žalbi po javnim nabavkama;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za razmatranje žalbi po javnim nabavkama;46.197,00
Ured za razmatranje žalbi po javnim nabavkama;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovori o djelu;22.620,00
Ured za razmatranje žalbi po javnim nabavkama;613900;Rashodi;Rashodi po korisnicima - analitički konto;Troškovi spora;14.789,00
Ured za razmatranje žalbi po javnim nabavkama;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge;5.793,00
Ured za razmatranje žalbi po javnim nabavkama;613900;Rashodi;Rashodi po korisnicima - analitički konto;Usluge javnog informisanja;1.990,00
Ured za razmatranje žalbi po javnim nabavkama;613900;Rashodi;Rashodi po korisnicima - analitički konto;Reprezentacija;1.005,00
Agencija za forenzicka ispitivanja i vještacenja;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za forenzicka ispitivanja i vještacenja;37.573,00
Agencija za forenzicka ispitivanja i vještacenja;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge;18.269,00
Agencija za forenzicka ispitivanja i vještacenja;613900;Rashodi;Rashodi po korisnicima - analitički konto;Reprezentacija;10.065,00
Agencija za forenzicka ispitivanja i vještacenja;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovori o djelu;5.061,00
Agencija za forenzicka ispitivanja i vještacenja;613900;Rashodi;Rashodi po korisnicima - analitički konto;Usluge javnog informisanja i odnosa s javnošću;4.178,00
Institut za standardizaciju BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za standardizaciju BiH;35.821,00
Institut za standardizaciju BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Usluge štampanja;17.929,00
Institut za standardizaciju BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Reprezentacija;5.861,00
Institut za standardizaciju BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge;5.470,00
Institut za standardizaciju BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Usluge javnog informisanja;3.476,00
Institut za standardizaciju BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Autorski honorari;3.085,00
Direkcija za ekonomsko planiranje;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za ekonomsko planiranje;35.470,00
Direkcija za ekonomsko planiranje;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge;21.161,00
Direkcija za ekonomsko planiranje;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovori o djelu;14.309,00
Arhiv BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Arhiv BiH;34.578,00
Arhiv BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge;21.193,00
Arhiv BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovori o djelu;10.800,00
Arhiv BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Reprezentacija;2.585,00
Agencija za rad i zapošljavanje BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za rad i zapošljavanje BiH;34.072,00
Agencija za rad i zapošljavanje BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovori o djelu;15.430,00
Agencija za rad i zapošljavanje BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Reprezentacija;8.525,00
Agencija za rad i zapošljavanje BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Usluge javnog informisanja;4.718,00
Agencija za rad i zapošljavanje BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge;3.999,00
Agencija za rad i zapošljavanje BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Usluge održavanja konferencija i obrazovanja;1.400,00
Institucija ombudsmana za ljudska prava BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Institucija ombudsmana za ljudska prava BiH;33.704,00
Institucija ombudsmana za ljudska prava BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovori o djelu;16.490,00
Institucija ombudsmana za ljudska prava BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Reprezentacija;6.075,00
Institucija ombudsmana za ljudska prava BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Izdaci za informisanje;5.806,00
Institucija ombudsmana za ljudska prava BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge;5.333,00
Agencija za školovanje i strucno usavršavanje kadrova;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za školovanje i strucno usavršavanje kadrova;33.122,00
Agencija za školovanje i strucno usavršavanje kadrova;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge;30.592,00
Agencija za školovanje i strucno usavršavanje kadrova;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovori o djelu;2.530,00
Konkurencijsko vijece BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Konkurencijsko vijece BiH;29.960,00
Konkurencijsko vijece BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovori o djelu;10.237,00
Konkurencijsko vijece BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Usluge javnog informisanja;7.840,00
Konkurencijsko vijece BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Reprezentacija;6.737,00
Konkurencijsko vijece BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge;3.148,00
Konkurencijsko vijece BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ostali izdaci za informisanje;1.998,00
Odbor državne službe za žalbe;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Odbor državne službe za žalbe;29.889,00
Odbor državne službe za žalbe;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovori o djelu;20.561,00
Odbor državne službe za žalbe;613900;Rashodi;Rashodi po korisnicima - analitički konto;Reprezentacija;5.764,00
Odbor državne službe za žalbe;613900;Rashodi;Rashodi po korisnicima - analitički konto;Usluge javnog informisanja;3.043,00
Odbor državne službe za žalbe;613900;Rashodi;Rashodi po korisnicima - analitički konto;Troškovi spora;521,00
Agencija za zaštitu licnih podataka;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za zaštitu licnih podataka;27.214,00
Agencija za zaštitu licnih podataka;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge;25.388,00
Agencija za zaštitu licnih podataka;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovori o djelu;1.826,00
Institut za intelektualno vlasništvo BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za intelektualno vlasništvo BiH;26.195,00
Institut za intelektualno vlasništvo BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovori o djelu;9.056,00
Institut za intelektualno vlasništvo BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Usluge održavanje konferencija;6.205,00
Institut za intelektualno vlasništvo BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Reprezentacija;5.891,00
Institut za intelektualno vlasništvo BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge;5.043,00
Agencija za policijsku podršku;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za policijsku podršku;22.445,00
Agencija za policijsku podršku;613900;Rashodi;Rashodi po korisnicima - analitički konto;Reprezentacija;9.216,00
Agencija za policijsku podršku;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge;8.680,00
Agencija za policijsku podršku;613900;Rashodi;Rashodi po korisnicima - analitički konto;Usluge stručnog obrazovanja;4.549,00
Agencija za prevenciju korupcije i koordinaciju borbe protiv korupcije;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za prevenciju korupcije i koordinaciju borbe protiv korupcije;19.116,00
Agencija za prevenciju korupcije i koordinaciju borbe protiv korupcije;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovori o djelu i izdatke za rad komisija;6.100,00
Agencija za prevenciju korupcije i koordinaciju borbe protiv korupcije;613900;Rashodi;Rashodi po korisnicima - analitički konto;Reprezentacija;5.266,00
Agencija za prevenciju korupcije i koordinaciju borbe protiv korupcije;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge;4.897,00
Agencija za prevenciju korupcije i koordinaciju borbe protiv korupcije;613900;Rashodi;Rashodi po korisnicima - analitički konto;Usluge javnog informisanja;2.853,00
Ured za harmonizaciju i koordinaciju sistema placanja u poljoprivredi, ishrani i ruralnom razvoju BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za harmonizaciju i koordinaciju sistema placanja u poljoprivredi, ishrani i ruralnom razvoju BiH;17.097,00
Ured za harmonizaciju i koordinaciju sistema placanja u poljoprivredi, ishrani i ruralnom razvoju BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovori o djelu;9.400,00
Ured za harmonizaciju i koordinaciju sistema placanja u poljoprivredi, ishrani i ruralnom razvoju BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge;5.705,00
Ured za harmonizaciju i koordinaciju sistema placanja u poljoprivredi, ishrani i ruralnom razvoju BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Reprezentacija;1.992,00
Institucija ombudsmena za zaštitu potrošaca;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Institucija ombudsmena za zaštitu potrošaca;15.769,00
Institucija ombudsmena za zaštitu potrošaca;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovori o djelu;5.550,00
Institucija ombudsmena za zaštitu potrošaca;613900;Rashodi;Rashodi po korisnicima - analitički konto;Usluge štampanja;4.725,00
Institucija ombudsmena za zaštitu potrošaca;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge;1.951,00
Institucija ombudsmena za zaštitu potrošaca;613900;Rashodi;Rashodi po korisnicima - analitički konto;Reprezentacija;1.923,00
Institucija ombudsmena za zaštitu potrošaca;613900;Rashodi;Rashodi po korisnicima - analitički konto;Usluge javnog informisanja;1.620,00
Memorijalni centar Srebrenica;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Memorijalni centar Srebrenica;12.089,00
Memorijalni centar Srebrenica;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge - ostalo;4.933,00
Memorijalni centar Srebrenica;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovori za privremene i povremene poslove;3.595,00
Memorijalni centar Srebrenica;613900;Rashodi;Rashodi po korisnicima - analitički konto;Usluge medija;1.761,00
Memorijalni centar Srebrenica;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovori o djelu;1.200,00
Memorijalni centar Srebrenica;613900;Rashodi;Rashodi po korisnicima - analitički konto;MCS - Biblioteka - poseban program;600,00
Agencija za poštanski promet BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za poštanski promet BiH;10.446,00
Agencija za poštanski promet BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Reprezentacija;7.064,00
Agencija za poštanski promet BiH;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge;3.382,00
Centralna harmonizacijska jedinica;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Centralna harmonizacijska jedinica;7.083,00
Centralna harmonizacijska jedinica;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovorne i druge posebne usluge;4.195,00
Centralna harmonizacijska jedinica;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovori o djelu;2.888,00
Fond za povratak;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Fond za povratak;6.274,00
Fond za povratak;613900;Rashodi;Rashodi po korisnicima - analitički konto;Usluge objavljivanja tendera i oglasa;1.821,00
Fond za povratak;613900;Rashodi;Rashodi po korisnicima - analitički konto;Ugovori o djelu;1.572,00
Fond za povratak;613900;Rashodi;Rashodi po korisnicima - analitički konto;Reprezentacija;1.442,00
